id,text,label,present
ma395arg4,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",p-no_damage,0
ma395arg5,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",p-Other,0
ma395arg6,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",c-health,0
ma395arg7,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",c-mind,0
ma395arg8,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",c-illegal,0
ma395arg9,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",c-crime,0
ma395arg10,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",c-addiction,0
ma395arg11,"The Legalization of marijuana would lower are crime rates in the United States of America by at least 15 to 20%. A lot of the US citizens have either used, grew, or sold Marijuana and have gotten caught by the police if we legalized Marijuana we could put restrictions on the use growth and sells of marijuana so that he people who sell grow and use it can sell grow and use it just under certain restrictions.",c-Other,0
ma396arg0,"Yes. In comparison to those substances which we allow (alcohol and tobacco being the two most obvious) it is really no worse. It is far less potentially addictive than the other two, does not appear to have nearly as many physical ailments associated with it as tobacco or heavy alcohol use, and is much less likely to incite violence than alcohol. Some argue that this marijuana is a gateway drug. They forget that many people who use other drugs also began drinking first. The reason further drug experimentation is more likely to occur with pot use than with alcohol is not because pot ""leads one to search for a better high"" (otherwise we should expect similar results with alcohol, as it is more ""mellow"" than harder drugs) but is almost certainly because one is legal and the other is not. Legalization also increases the amount of information health agencies can get about its use and make it more likely for heavy users to get treatment. And it is simply ludicrous for our already strained prison and court systems to have to process people for possession and distribution of a substance that is roughly equivalent to substances we accept. And arguably the best point: we could stop using taxpayer money to crack down on dealers and instead tax pot sales via liscenced distributors. This is a particularly timely point given our government's deficit.",p-not_addictive,1
ma396arg1,"Yes. In comparison to those substances which we allow (alcohol and tobacco being the two most obvious) it is really no worse. It is far less potentially addictive than the other two, does not appear to have nearly as many physical ailments associated with it as tobacco or heavy alcohol use, and is much less likely to incite violence than alcohol. Some argue that this marijuana is a gateway drug. They forget that many people who use other drugs also began drinking first. The reason further drug experimentation is more likely to occur with pot use than with alcohol is not because pot ""leads one to search for a better high"" (otherwise we should expect similar results with alcohol, as it is more ""mellow"" than harder drugs) but is almost certainly because one is legal and the other is not. Legalization also increases the amount of information health agencies can get about its use and make it more likely for heavy users to get treatment. And it is simply ludicrous for our already strained prison and court systems to have to process people for possession and distribution of a substance that is roughly equivalent to substances we accept. And arguably the best point: we could stop using taxpayer money to crack down on dealers and instead tax pot sales via liscenced distributors. This is a particularly timely point given our government's deficit.",p-medicine,0
